participant_ID,text_file,age,sex,country,background,languages_spoken,level,error,error_type,gram_cat,word_count,freq_A1,freq_A2,freq_B1,freq_B2,freq_C1,freq_C2,post_test_freq_A1,post_test_freq_A2,post_test_freq_B1,post_test_freq_B2,post_test_freq_C1,post_test_freq_C2,lex_complex,msynt_complex,exercise_type,exercise_format,l1_comparison,l2_comparison,productive_metalinguistic,receptive_explanation,examples,images,focused / LU repetition,complete,score,evaluation,understanding,belief,post_test_recognition_score,post_test_correction_score,overall_post_test_score,post_test_lex_complex,post_test_msynt_complex
FEM1_I,FEM1_I_E12.txt,19,M,France,Language and Literature,5,Intermediate,(pasarse) [ocurrir],Substitution,Verb,309,0.02265372168,0.02588996764,0.02912621359,0.04854368932,0.02265372168,0.07443365696,0,0.0198019802,0.06435643564,0.07425742574,0.0495049505,0.09900990099,,,,,,,,,,,,,,,,,,,,,
FEM1_I,FEM1_I_E13.txt,19,M,France,Language and Literature,5,Intermediate,en cuanto [a] su pertinencia,Government,Preposition,170,0.01176470588,0.01764705882,0.02941176471,0.07647058824,0.06470588235,0.06470588235,0,0.0198019802,0.06435643564,0.07425742574,0.0495049505,0.09900990099,,,,,,,,,,,,,,,,,,,,,
FEM1_I,FEM1_I_E14.txt,19,M,France,Language and Literature,5,Intermediate,(sea) [esté] más impactado,Substitution,Verb,120,0.05833333333,25,0.05833333333,0.08333333333,0.04166666667,0.09166666667,0,0.0198019802,0.06435643564,0.07425742574,0.0495049505,0.09900990099,,,,,,,,,,,,,,,,,,,,,
FEM1_I,FEM1_I_E15.txt,19,M,France,Language and Literature,5,Intermediate,sobre (reales) hechos científicos [reales],Order,Adjective,302,0.0298013245,0.04304635762,0.03642384106,0.05629139073,0.03973509934,0.05629139073,0,0.0198019802,0.06435643564,0.07425742574,0.0495049505,0.09900990099,,,,,,,,,,,,,,,,,,,,,
FEM1_I,FEM1_I_T01.txt,19,M,France,Language and Literature,5,Intermediate,nan,nan,nan,202,0,0.0198019802,0.06435643564,0.07425742574,0.0495049505,0.09900990099,0,0.0198019802,0.06435643564,0.07425742574,0.0495049505,0.09900990099,,,,,,,,,,,,,,,,,,,,,
FEM1_I,FEM1_I_T02.txt,19,M,France,Language and Literature,5,Intermediate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RRN1_I,RRN1_I_E01.txt,20,F,UK,Political Science,3,Intermediate,tomando en cuenta (sobre) las tres erres / es importante (de) tener en cuenta / tener en cuenta (de) que,Government,Preposition / Preposition / Preposition,203,0.009852216749,0.0197044335,0.0197044335,0.0197044335,0.04433497537,0.039408867,0.00518134715,0.0310880829,0.07772020725,0.04663212435,0.0621761658,0.04663212435,,,,,,,,,,,,,,,,,,,,,
RRN1_I,RRN1_I_E02.txt,20,F,UK,Political Science,3,Intermediate,(complejos) [complejidades],Substitution,Noun,135,0.02962962963,0.05925925926,0.03703703704,0.1185185185,0.04444444444,0.08888888889,0.00518134715,0.0310880829,0.07772020725,0.04663212435,0.0621761658,0.04663212435,,,,,,,,,,,,,,,,,,,,,
RRN1_I,RRN1_I_E03.txt,20,F,UK,Political Science,3,Intermediate,menciona (como) [cómo] es más económico / que (si) [sí] hay otras opciones / (uso) [usó] / (tenia) [tenía],Substitution,Adverb / Adverb / Verb / Verb,205,0,0.00487804878,0.009756097561,0.06341463415,0.009756097561,0.05853658537,0.00518134715,0.0310880829,0.07772020725,0.04663212435,0.0621761658,0.04663212435,,,,,,,,,,,,,,,,,,,,,
RRN1_I,RRN1_I_E04.txt,20,F,UK,Political Science,3,Intermediate,ha (escrito) [descrito],Substitution,Verb,202,0.0396039604,0.01485148515,0.09405940594,0.103960396,0.06435643564,0.07425742574,0.00518134715,0.0310880829,0.07772020725,0.04663212435,0.0621761658,0.04663212435,,,,,,,,,,,,,,,,,,,,,
RRN1_I,RRN1_I_E05.txt,20,F,UK,Political Science,3,Intermediate,la importancia [de] que debemos,Government,Preposition,200,0,5,0.05,0.07,55,0.06,0.00518134715,0.0310880829,0.07772020725,0.04663212435,0.0621761658,0.04663212435,,,,,,,,,,,,,,,,,,,,,
RRN1_I,RRN1_I_E06.txt,20,F,UK,Political Science,3,Intermediate,(una) [un] artículo / ni tratan de usar (los) [las] alternativas / conocimiento (científica) [científico] / (un) [una] idea,Gender,Noun / Noun / Noun / Noun,302,0.009933774834,0.02317880795,0.03973509934,0.09602649007,0.05960264901,0.0298013245,0.00518134715,0.0310880829,0.07772020725,0.04663212435,0.0621761658,0.04663212435,,,,,,,,,,,,,,,,,,,,,
RRN1_I,RRN1_I_E07.txt,20,F,UK,Political Science,3,Intermediate,(formato en) [forma de] obtener,Substitution,Noun,217,0.02304147465,0.01382488479,0.07373271889,0.05069124424,0.02764976959,0.04147465438,0.00518134715,0.0310880829,0.07772020725,0.04663212435,0.0621761658,0.04663212435,,,,,,,,,,,,,,,,,,,,,
RRN1_I,RRN1_I_E08.txt,20,F,UK,Political Science,3,Intermediate,la mayoría de la gente nunca (piensan) [piensa],Number,Noun,153,0.01307189542,0.006535947712,0.07843137255,0.03921568627,0.02614379085,0.03921568627,0.00518134715,0.0310880829,0.07772020725,0.04663212435,0.0621761658,0.04663212435,,,,,,,,,,,,,,,,,,,,,
RRN1_I,RRN1_I_E09.txt,20,F,UK,Political Science,3,Intermediate,"dependen de grandes cantidades de datos para su (formación) [entrenamiento] / debemos (mover fuera) [superar] la idea del ""gold standard"" / solo (pegan a) [siguen] las normas / las normas que (saben) [conocen]",Substitution,Noun / Verb / Verb / Verb,344,0.002906976744,0,0.02906976744,0.02906976744,0.02325581395,0.03779069767,0.00518134715,0.0310880829,0.07772020725,0.04663212435,0.0621761658,0.04663212435,,,,,,,,,,,,,,,,,,,,,
RRN1_I,RRN1_I_E10.txt,20,F,UK,Political Science,3,Intermediate,para que (se fueran) [sean] aceptables,Substitution,Verb,152,0.01315789474,0.01973684211,0.03289473684,0.07236842105,0.06578947368,0.03947368421,0.00518134715,0.0310880829,0.07772020725,0.04663212435,0.0621761658,0.04663212435,,,,,,,,,,,,,,,,,,,,,
RRN1_I,RRN1_I_E11.txt,20,F,UK,Political Science,3,Intermediate,entender su punto (directo) [directamente],Substitution,Adverb,176,0.01704545455,0.02840909091,0.0625,0.05113636364,0.01704545455,0.05113636364,0.00518134715,0.0310880829,0.07772020725,0.04663212435,0.0621761658,0.04663212435,,,,,,,,,,,,,,,,,,,,,
RRN1_I,RRN1_I_E12.txt,20,F,UK,Political Science,3,Intermediate,la calificación que habrían (ganado) [obtenido],Substitution,Verb,85,0.01176470588,0.02352941176,0.09411764706,0.09411764706,0.02352941176,0.07058823529,0.00518134715,0.0310880829,0.07772020725,0.04663212435,0.0621761658,0.04663212435,,,,,,,,,,,,,,,,,,,,,
RRN1_I,RRN1_I_E13.txt,20,F,UK,Political Science,3,Intermediate,(soportar) [respaldar],Substitution,Verb,125,16,24,48,96,24,96,0.00518134715,0.0310880829,0.07772020725,0.04663212435,0.0621761658,0.04663212435,,,,,,,,,,,,,,,,,,,,,
RRN1_I,RRN1_I_E14.txt,20,F,UK,Political Science,3,Intermediate,sino [que] también,Ellipsis,Conjunctive phrase,288,0.01736111111,0.01388888889,0.0625,0.0625,0.03819444444,0.03125,0.00518134715,0.0310880829,0.07772020725,0.04663212435,0.0621761658,0.04663212435,,,,,,,,,,,,,,,,,,,,,
RRN1_I,RRN1_I_E15.txt,20,F,UK,Political Science,3,Intermediate,(resultas) [resultados] / (introduce) [presenta],Substitution,Noun / Verb,190,0.01578947368,0.02631578947,0.05789473684,0.02105263158,0.05789473684,0.03684210526,0.00518134715,0.0310880829,0.07772020725,0.04663212435,0.0621761658,0.04663212435,,,,,,,,,,,,,,,,,,,,,
RRN1_I,RRN1_I_T01.txt,20,F,UK,Political Science,3,Intermediate,nan,nan,nan,193,0.00518134715,0.0310880829,0.07772020725,0.04663212435,0.0621761658,0.04663212435,0.00518134715,0.0310880829,0.07772020725,0.04663212435,0.0621761658,0.04663212435,,,,,,,,,,,,,,,,,,,,,
RRN1_I,RRN1_I_T02.txt,20,F,UK,Political Science,3,Intermediate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FKN1_I,FKN1_I_E01.txt,19,F,France,Language and Literature,3,Intermediate,(utilizó) [utilizo],Substitution,Verb,214,0.004672897196,0.004672897196,0.009345794393,0.06074766355,0.009345794393,0.04672897196,0.02430555556,0.02430555556,0.05555555556,0.05902777778,0.03819444444,0.04166666667,,,,,,,,,,,,,,,,,,,,,
FKN1_I,FKN1_I_E02.txt,19,F,France,Language and Literature,3,Intermediate,"no solo se limita, sino [que] también",Ellipsis,Conjunctive phrase,288,0.01736111111,0.01388888889,0.0625,0.0625,0.03819444444,0.03125,0.02430555556,0.02430555556,0.05555555556,0.05902777778,0.03819444444,0.04166666667,,,,,,,,,,,,,,,,,,,,,
FKN1_I,FKN1_I_E03.txt,19,F,France,Language and Literature,3,Intermediate,(los) [las] redes sociales,Gender,Noun,302,0.009933774834,0.02317880795,0.03973509934,0.09933774834,0.05960264901,0.0298013245,0.02430555556,0.02430555556,0.05555555556,0.05902777778,0.03819444444,0.04166666667,,,,,,,,,,,,,,,,,,,,,
FKN1_I,FKN1_I_E04.txt,19,F,France,Language and Literature,3,Intermediate,(un) otro ángulo,Excess word,Determiner,187,0.0320855615,0.01604278075,0.0320855615,0.09625668449,0.03743315508,0.08556149733,0.02430555556,0.02430555556,0.05555555556,0.05902777778,0.03819444444,0.04166666667,,,,,,,,,,,,,,,,,,,,,
FKN1_I,FKN1_I_E05.txt,19,F,France,Language and Literature,3,Intermediate,orígenes diferentes de (la suya) [los suyos],Gender,Noun,157,0.03184713376,0.01910828025,0.08917197452,0.03821656051,0.09554140127,0.07643312102,0.02430555556,0.02430555556,0.05555555556,0.05902777778,0.03819444444,0.04166666667,,,,,,,,,,,,,,,,,,,,,
FKN1_I,FKN1_I_E06.txt,19,F,France,Language and Literature,3,Intermediate,otras personas (quien) [que] las acusan de,Substitution,Pronoun,180,0.05,0.03888888889,0.07222222222,0.07777777778,0.05555555556,0.04444444444,0.02430555556,0.02430555556,0.05555555556,0.05902777778,0.03819444444,0.04166666667,,,,,,,,,,,,,,,,,,,,,
FKN1_I,FKN1_I_E07.txt,19,F,France,Language and Literature,3,Intermediate,los diferentes problemas (debido) [debidos] a la desigualdad,Number,Adjective,180,0.02777777778,0.005555555556,0.05,0.07777777778,0.03333333333,0.02222222222,0.02430555556,0.02430555556,0.05555555556,0.05902777778,0.03819444444,0.04166666667,,,,,,,,,,,,,,,,,,,,,
FKN1_I,FKN1_I_E08.txt,19,F,France,Language and Literature,3,Intermediate,datos (claves) [clave],Number,Noun,167,0.005988023952,0.02994011976,0.05389221557,0.05988023952,0.04790419162,0.05389221557,0.02430555556,0.02430555556,0.05555555556,0.05902777778,0.03819444444,0.04166666667,,,,,,,,,,,,,,,,,,,,,
FKN1_I,FKN1_I_E09.txt,19,F,France,Language and Literature,3,Intermediate,es mucho (más) peor,Excess word,Adverb,209,0.01435406699,0.00956937799,0.03349282297,0.02870813397,0.03349282297,0.03349282297,0.02430555556,0.02430555556,0.05555555556,0.05902777778,0.03819444444,0.04166666667,,,,,,,,,,,,,,,,,,,,,
FKN1_I,FKN1_I_E10.txt,19,F,France,Language and Literature,3,Intermediate,no solamente es una cuestión de desigualdad sino (tampoco) [también] social,Substitution,Adverb,183,0,0.02732240437,0.04918032787,0.07650273224,0.04371584699,0.04918032787,0.02430555556,0.02430555556,0.05555555556,0.05902777778,0.03819444444,0.04166666667,,,,,,,,,,,,,,,,,,,,,
FKN1_I,FKN1_I_E11.txt,19,F,France,Language and Literature,3,Intermediate,(realizar) [darse cuenta de] la urgencia del problema,Substitution,Verb,261,0.02681992337,0.030651341,0.07662835249,0.05747126437,0.06130268199,0.04980842912,0.02430555556,0.02430555556,0.05555555556,0.05902777778,0.03819444444,0.04166666667,,,,,,,,,,,,,,,,,,,,,
FKN1_I,FKN1_I_E12.txt,19,F,France,Language and Literature,3,Intermediate,es importante que las organizaciones de voluntariado (deben trabajar) [trabajen],Analysis,Verb,285,0.00701754386,0.00350877193,0.05614035088,0.08771929825,0.04210526316,0.06315789474,0.02430555556,0.02430555556,0.05555555556,0.05902777778,0.03819444444,0.04166666667,,,,,,,,,,,,,,,,,,,,,
FKN1_I,FKN1_I_E13.txt,19,F,France,Language and Literature,3,Intermediate,sus viajes de voluntariado en (la cual) [los cuales],Gender,Pronoun,241,0.01244813278,0.004149377593,0.03734439834,0.04149377593,0.04149377593,0.02904564315,0.02430555556,0.02430555556,0.05555555556,0.05902777778,0.03819444444,0.04166666667,,,,,,,,,,,,,,,,,,,,,
FKN1_I,FKN1_I_E14.txt,19,F,France,Language and Literature,3,Intermediate,el 10% más rico tiene [el] 47% de los ingresos,Determination,Determiner,160,0.01875,0.01875,0.06875,0.0875,0.0125,0.0375,0.02430555556,0.02430555556,0.05555555556,0.05902777778,0.03819444444,0.04166666667,,,,,,,,,,,,,,,,,,,,,
FKN1_I,FKN1_I_E15.txt,19,F,France,Language and Literature,3,Intermediate,otras etnias (en) [de] la región,Government,Preposition,164,0.0243902439,0.01829268293,0.03658536585,0.05487804878,0.06097560976,0.03048780488,0.02430555556,0.02430555556,0.05555555556,0.05902777778,0.03819444444,0.04166666667,,,,,,,,,,,,,,,,,,,,,
FKN1_I,FKN1_I_T01.txt,19,F,France,Language and Literature,3,Intermediate,nan,nan,nan,288,0.02430555556,0.02430555556,0.05555555556,0.05902777778,0.03819444444,0.04166666667,0.02430555556,0.02430555556,0.05555555556,0.05902777778,0.03819444444,0.04166666667,,,,,,,,,,,,,,,,,,,,,
FKN1_I,FKN1_I_T02.txt,19,F,France,Language and Literature,3,Intermediate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCO1_I,RCO1_I_E01.txt,21,F,UK,Law,2,Intermediate,la infancia de un niño de hoy es (tan) [muy] diferente de la nuestra / un aspecto (tan) [muy] importante,Substitution,Adverb / Adverb,274,0.01459854015,0.01459854015,0.02919708029,0.09489051095,0.06204379562,0.06569343066,0.01673640167,0.02092050209,0.06276150628,0.07949790795,0.06276150628,0.07531380753,,,,,,,,,,,,,,,,,,,,,
RCO1_I,RCO1_I_E02.txt,21,F,UK,Law,2,Intermediate,esos niños (fueron nacidos) [nacieron],Analysis,Verb,253,0.01185770751,0.02766798419,0.02371541502,0.03557312253,0.02766798419,0.03162055336,0.01673640167,0.02092050209,0.06276150628,0.07949790795,0.06276150628,0.07531380753,,,,,,,,,,,,,,,,,,,,,
RCO1_I,RCO1_I_E03.txt,21,F,UK,Law,2,Intermediate,incluyen [tanto] los físicos (tanto) como los psicológicos,Order,Conjunctive phrase,296,0.01013513514,0.03040540541,0.05067567568,0.07094594595,0.05067567568,0.0472972973,0.01673640167,0.02092050209,0.06276150628,0.07949790795,0.06276150628,0.07531380753,,,,,,,,,,,,,,,,,,,,,
RCO1_I,RCO1_I_E04.txt,21,F,UK,Law,2,Intermediate,"(También, ) [Además, ]",Substitution,Adverb,232,0.01293103448,0.05172413793,0.08620689655,0.06896551724,0.07327586207,0.04310344828,0.01673640167,0.02092050209,0.06276150628,0.07949790795,0.06276150628,0.07531380753,,,,,,,,,,,,,,,,,,,,,
RCO1_I,RCO1_I_E05.txt,21,F,UK,Law,2,Intermediate,tenemos en cuenta (de) que,Government,Preposition,203,0.009852216749,0.0197044335,0.0197044335,0.0197044335,0.04433497537,0.039408867,0.01673640167,0.02092050209,0.06276150628,0.07949790795,0.06276150628,0.07531380753,,,,,,,,,,,,,,,,,,,,,
RCO1_I,RCO1_I_E06.txt,21,F,UK,Law,2,Intermediate,para (mi) [mí],Substitution,Pronoun,213,0,0.004694835681,0.01408450704,0.07511737089,0.01408450704,0.05633802817,0.01673640167,0.02092050209,0.06276150628,0.07949790795,0.06276150628,0.07531380753,,,,,,,,,,,,,,,,,,,,,
RCO1_I,RCO1_I_E07.txt,21,F,UK,Law,2,Intermediate,(papel) [artículo] / (introducen) [presentan],Substitution,Noun / Verb,202,0.01485148515,0.0297029703,0.06435643564,0.04455445545,0.06435643564,0.05445544554,0.01673640167,0.02092050209,0.06276150628,0.07949790795,0.06276150628,0.07531380753,,,,,,,,,,,,,,,,,,,,,
RCO1_I,RCO1_I_E08.txt,21,F,UK,Law,2,Intermediate,(es) [está] bien escrito,Substitution,Verb,220,0.01363636364,0.004545454545,0.03636363636,0.09545454545,0.03636363636,0.05909090909,0.01673640167,0.02092050209,0.06276150628,0.07949790795,0.06276150628,0.07531380753,,,,,,,,,,,,,,,,,,,,,
RCO1_I,RCO1_I_E09.txt,21,F,UK,Law,2,Intermediate,(introduccion) [introducción] / (informacion) [información],Creation,Noun / Noun,107,0,0.009345794393,0.06542056075,0.04672897196,0.01869158879,0.02803738318,0.01673640167,0.02092050209,0.06276150628,0.07949790795,0.06276150628,0.07531380753,,,,,,,,,,,,,,,,,,,,,
RCO1_I,RCO1_I_E10.txt,21,F,UK,Law,2,Intermediate,"y, (porque) [dado que] los exámenes son difíciles, mucha gente suspende",Substitution,Conjunctive phrase,235,0.008510638298,0.02978723404,0.06808510638,0.09361702128,0.06808510638,0.05531914894,0.01673640167,0.02092050209,0.06276150628,0.07949790795,0.06276150628,0.07531380753,,,,,,,,,,,,,,,,,,,,,
RCO1_I,RCO1_I_E11.txt,21,F,UK,Law,2,Intermediate,la infancia de un niño de hoy es muy diferente (como la de nosotros) [de la nuestra],Government,Preposition,136,0.02941176471,0.02205882353,0.09558823529,0.02941176471,0.09558823529,0.08088235294,0.01673640167,0.02092050209,0.06276150628,0.07949790795,0.06276150628,0.07531380753,,,,,,,,,,,,,,,,,,,,,
RCO1_I,RCO1_I_E12.txt,21,F,UK,Law,2,Intermediate,dado el hecho [de] que,Government,Preposition,205,0,0.009756097561,0.05365853659,0.07317073171,0.05853658537,0.0487804878,0.01673640167,0.02092050209,0.06276150628,0.07949790795,0.06276150628,0.07531380753,,,,,,,,,,,,,,,,,,,,,
RCO1_I,RCO1_I_E13.txt,21,F,UK,Law,2,Intermediate,la investigación (en) [sobre] pantallas / las pantallas (de) [para] niños / las aficiones (para) [de] los niños,Government,Preposition / Preposition / Preposition,211,0.02369668246,0.01421800948,0.05687203791,0.06161137441,0.07582938389,0.05687203791,0.01673640167,0.02092050209,0.06276150628,0.07949790795,0.06276150628,0.07531380753,,,,,,,,,,,,,,,,,,,,,
RCO1_I,RCO1_I_E14.txt,21,F,UK,Law,2,Intermediate,la incapacidad para (deducir) [reconocer] noticias falsas,Substitution,Verb,85,0.01176470588,0.02352941176,0.1176470588,0.1058823529,0.04705882353,0.05882352941,0.01673640167,0.02092050209,0.06276150628,0.07949790795,0.06276150628,0.07531380753,,,,,,,,,,,,,,,,,,,,,
RCO1_I,RCO1_I_E15.txt,21,F,UK,Law,2,Intermediate,"hay muchos accidentes, (que demuestran) [lo que demuestra]",Pronoun,Pronoun,291,0.02405498282,0.02405498282,0.04467353952,0.06529209622,0.05154639175,0.06872852234,0.01673640167,0.02092050209,0.06276150628,0.07949790795,0.06276150628,0.07531380753,,,,,,,,,,,,,,,,,,,,,
RCO1_I,RCO1_I_T01.txt,21,F,UK,Law,2,Intermediate,nan,nan,nan,239,0.01673640167,0.02092050209,0.06276150628,0.07949790795,0.06276150628,0.07531380753,0.01673640167,0.02092050209,0.06276150628,0.07949790795,0.06276150628,0.07531380753,,,,,,,,,,,,,,,,,,,,,
RCO1_I,RCO1_I_T02.txt,21,F,UK,Law,2,Intermediate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLR1_I,FLR1_I_E01.txt,19,F,France,Language and Literature,4,Intermediate,palabras (claves) [clave],Number,Noun,167,0.005988023952,0.02994011976,0.05389221557,0.05988023952,0.04790419162,0.05389221557,0.01481481481,0.007407407407,0.07407407407,0.06296296296,0.07037037037,0.07037037037,,,,,,,,,,,,,,,,,,,,,
FLR1_I,FLR1_I_E02.txt,19,F,France,Language and Literature,4,Intermediate,creadas (por) [para] sensibilizar,Government,Preposition,225,0.01777777778,0.01777777778,0.06222222222,0.04,0.04444444444,0.04888888889,0.01481481481,0.007407407407,0.07407407407,0.06296296296,0.07037037037,0.07037037037,,,,,,,,,,,,,,,,,,,,,
FLR1_I,FLR1_I_E03.txt,19,F,France,Language and Literature,4,Intermediate,(cambiara) [cambiará],Substitution,Verb,218,0.004587155963,0.01834862385,0.01376146789,0.05963302752,0.009174311927,0.04587155963,0.01481481481,0.007407407407,0.07407407407,0.06296296296,0.07037037037,0.07037037037,,,,,,,,,,,,,,,,,,,,,
FLR1_I,FLR1_I_E04.txt,19,F,France,Language and Literature,4,Intermediate,(número) [tasa],Substitution,Noun,186,0.03225806452,0.01612903226,0.0376344086,0.0376344086,0.02688172043,0.06989247312,0.01481481481,0.007407407407,0.07407407407,0.06296296296,0.07037037037,0.07037037037,,,,,,,,,,,,,,,,,,,,,
FLR1_I,FLR1_I_E05.txt,19,F,France,Language and Literature,4,Intermediate,(permiso de nacimiento) [baja por maternidad],Creation,Noun,251,0.02788844622,0.03984063745,0.09163346614,0.0438247012,0.05577689243,0.0438247012,0.01481481481,0.007407407407,0.07407407407,0.06296296296,0.07037037037,0.07037037037,,,,,,,,,,,,,,,,,,,,,
FLR1_I,FLR1_I_E06.txt,19,F,France,Language and Literature,4,Intermediate,logramos (a) reducir / sensibilizar [a] la población,Government,Preposition / Preposition,64,0,0.03125,0.09375,0.046875,0.03125,0.109375,0.01481481481,0.007407407407,0.07407407407,0.06296296296,0.07037037037,0.07037037037,,,,,,,,,,,,,,,,,,,,,
FLR1_I,FLR1_I_E07.txt,19,F,France,Language and Literature,4,Intermediate,(reconocimiento de fecundidad) [control de fertilidad],Creation,Noun,175,0,0.01142857143,0.05142857143,0.1314285714,0.06857142857,0.09714285714,0.01481481481,0.007407407407,0.07407407407,0.06296296296,0.07037037037,0.07037037037,,,,,,,,,,,,,,,,,,,,,
FLR1_I,FLR1_I_E08.txt,19,F,France,Language and Literature,4,Intermediate,(aumentación) [aumento],Substitution,Noun,47,0,0.04255319149,0.1063829787,0.1063829787,0.06382978723,0.06382978723,0.01481481481,0.007407407407,0.07407407407,0.06296296296,0.07037037037,0.07037037037,,,,,,,,,,,,,,,,,,,,,
FLR1_I,FLR1_I_E09.txt,19,F,France,Language and Literature,4,Intermediate,estar (seguro) [claro],Substitution,Adjective,201,0.009950248756,0.01990049751,0.02985074627,0.07462686567,0.0447761194,0.03980099502,0.01481481481,0.007407407407,0.07407407407,0.06296296296,0.07037037037,0.07037037037,,,,,,,,,,,,,,,,,,,,,
FLR1_I,FLR1_I_E10.txt,19,F,France,Language and Literature,4,Intermediate,actuar (de manera considerable) [con consideración],Substitution,Noun,219,0.01369863014,0.04566210046,0.08675799087,0.07762557078,0.01826484018,0.04566210046,0.01481481481,0.007407407407,0.07407407407,0.06296296296,0.07037037037,0.07037037037,,,,,,,,,,,,,,,,,,,,,
FLR1_I,FLR1_I_E11.txt,19,F,France,Language and Literature,4,Intermediate,la capacidad (a) [de] actuar,Government,Preposition,185,0.02162162162,0.01621621622,0.04324324324,0.05945945946,0.06486486486,0.02702702703,0.01481481481,0.007407407407,0.07407407407,0.06296296296,0.07037037037,0.07037037037,,,,,,,,,,,,,,,,,,,,,
FLR1_I,FLR1_I_E12.txt,19,F,France,Language and Literature,4,Intermediate,(apoyar) [respaldar],Substitution,Verb,93,0.01075268817,0,0.08602150538,0.08602150538,0.03225806452,0.09677419355,0.01481481481,0.007407407407,0.07407407407,0.06296296296,0.07037037037,0.07037037037,,,,,,,,,,,,,,,,,,,,,
FLR1_I,FLR1_I_E13.txt,19,F,France,Language and Literature,4,Intermediate,ser (quitado) [arrebatado],Substitution,Adjective,186,0.04838709677,0.03225806452,0.05376344086,0.0376344086,0,0.05913978495,0.01481481481,0.007407407407,0.07407407407,0.06296296296,0.07037037037,0.07037037037,,,,,,,,,,,,,,,,,,,,,
FLR1_I,FLR1_I_E14.txt,19,F,France,Language and Literature,4,Intermediate,como (lo) dice,Excess word,Pronoun,160,25,0.01875,0.03125,0.0875,0.05625,0.06875,0.01481481481,0.007407407407,0.07407407407,0.06296296296,0.07037037037,0.07037037037,,,,,,,,,,,,,,,,,,,,,
FLR1_I,FLR1_I_E15.txt,19,F,France,Language and Literature,4,Intermediate,influir (a su nivel) [dentro de sus posibilidades],Substitution,Adverb,127,0.0157480315,0.0157480315,0.1338582677,0.08661417323,0.03937007874,0.07086614173,0.01481481481,0.007407407407,0.07407407407,0.06296296296,0.07037037037,0.07037037037,,,,,,,,,,,,,,,,,,,,,
FLR1_I,FLR1_I_T01.txt,19,F,France,Language and Literature,4,Intermediate,nan,nan,nan,270,0.01481481481,0.007407407407,0.07407407407,0.06296296296,0.07037037037,0.07037037037,0.01481481481,0.007407407407,0.07407407407,0.06296296296,0.07037037037,0.07037037037,,,,,,,,,,,,,,,,,,,,,
FLR1_I,FLR1_I_T02.txt,19,F,France,Language and Literature,4,Intermediate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTR1_I,FTR1_I_E01.txt,21,F,France,Language and Literature,3,Advanced,sensibilizar [a] la población,Government,Preposition,64,0,0.03125,0.09375,0.046875,0.03125,0.109375,0.02255639098,0.01503759398,0.05639097744,0.09022556391,0.07142857143,0.05639097744,,,,,,,,,,,,,,,,,,,,,
FTR1_I,FTR1_I_E02.txt,21,F,France,Language and Literature,3,Advanced,(super diferentes) [superdiferentes],Creation,Adjective,166,0.0421686747,0.03614457831,0.03614457831,0.03012048193,0.01204819277,0.06024096386,0.02255639098,0.01503759398,0.05639097744,0.09022556391,0.07142857143,0.05639097744,,,,,,,,,,,,,,,,,,,,,
FTR1_I,FTR1_I_E03.txt,21,F,France,Language and Literature,3,Advanced,palabras (claves) [clave],Number,Noun,167,0.005988023952,0.02994011976,0.05389221557,0.05988023952,0.04790419162,0.05389221557,0.02255639098,0.01503759398,0.05639097744,0.09022556391,0.07142857143,0.05639097744,,,,,,,,,,,,,,,,,,,,,
FTR1_I,FTR1_I_E04.txt,21,F,France,Language and Literature,3,Advanced,(exprimir) [explicar],Substitution,Verb,261,0.02681992337,0.030651341,0.07662835249,0.05747126437,0.06130268199,0.04980842912,0.02255639098,0.01503759398,0.05639097744,0.09022556391,0.07142857143,0.05639097744,,,,,,,,,,,,,,,,,,,,,
FTR1_I,FTR1_I_E05.txt,21,F,France,Language and Literature,3,Advanced,un tema sensible y poco (inesperada) [inesperado] / (la pequeña) [el pequeño] video (incluida) [incluido],Gender,Noun / Noun,302,0.009933774834,0.02317880795,0.03973509934,0.09602649007,0.06291390728,0.02649006623,0.02255639098,0.01503759398,0.05639097744,0.09022556391,0.07142857143,0.05639097744,,,,,,,,,,,,,,,,,,,,,
FTR1_I,FTR1_I_E06.txt,21,F,France,Language and Literature,3,Advanced,(si) [sí] / (vinculo) [vínculo] / (como) [cómo] los personajes / (critica) [crítica],Substitution,Adverb / Noun / Adverb / Noun,217,0.009216589862,0.004608294931,0.02764976959,0.06451612903,0.01843317972,0.05529953917,0.02255639098,0.01503759398,0.05639097744,0.09022556391,0.07142857143,0.05639097744,,,,,,,,,,,,,,,,,,,,,
FTR1_I,FTR1_I_E07.txt,21,F,France,Language and Literature,3,Advanced,(del) [de lo] primitivo y (del) [de lo] eterno,Determination,Determiner,129,0.03100775194,0.02325581395,0.03875968992,0.07751937984,0.05426356589,0.04651162791,0.02255639098,0.01503759398,0.05639097744,0.09022556391,0.07142857143,0.05639097744,,,,,,,,,,,,,,,,,,,,,
